Core-ID,CDISC Rule ID,Error Message,Description,Standard Name,Standard Version,Scope,Executability,Status
CORE-000139,"CG0223, TIG0437",'--ENDY is not null when either --ENDTC or DM.RFSTDTC do not contain complete values in their date portion,"Trigger error if --ENDTC or DM.RFSTDTC does not contain complete values in their date portion, and --ENDY is not null.","SDTMIG, TIG","3.4, 3.3, 3.2, 1.0","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Exclude"":[""DM""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000095,"CG0211, TIG0430","ETCD is not 'UNPLAN', when SEUPDES is not empty","Raise an error when SEUPDES ^= null, ETCD ^= 'UNPLAN'","SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""SE""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000352,"CG0207, SEND126, TIG0427",SEENDTC is not equal to SESTDTC of the next element.,Trigger error where SEENDTC is not equal to SESTDTC of the next element.,"SDTMIG, SENDIG, TIG","3.4, 3.2, 3.3, 3.0, 1.0","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""SE""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000144,"CG0247, TIG0451",TAETORD is not unique within ARM,Trigger error when TAETORD is not unique within an ARM,"SDTMIG, TIG","3.4, 3.3, 3.2, 1.0","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TA""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000020,"CG0206, TIG0426",TAETORD should be null when ETCD = 'UNPLAN'.,"Raise an error when ETCD=""UNPLAN"" and TAETORD is not null.","SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""SE""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000228,"CG0179, TIG0408",IETESTCD from IE domain does not exist in IETESTCD of TI domain.,Check if IETESTCD is present in TI.IETESTCD,"SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""IE""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000227,"CG0178, TIG0407",IETEST is not in TI.IETEST,Check if IETEST is not in TI.IETEST,"SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""IE""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000025,"CG0177, TIG0406",IESTRESC is not equal to IEORRES,IESTRESC is not equal to IEORRES,"SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""IE""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000010,"CG0153, TIG0394",ARMCD value length is greater than 20,Verify ARMCD value length is <= 20,"SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""SPECIAL PURPOSE"",""TRIAL DESIGN""]},""Domains"":{""Include"":[""DM"",""TA""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000186,"CG0150, TIG0391",SUBJID is not unique within study,Trigger error if SUBJID is not unique,"SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""DM""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000239,"CG0148, TIG0389",RFXSTDTC does not equal the earliest value of EX.EXSTDTC,Raise an error when EX records are present for subject but RFXSTDTC does not equal the earliest value of EX.EXSTDTC,"SDTMIG, TIG","3.4, 3.3, 3.2, 1.0","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""DM""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000238,"CG0147, TIG0388",RFXENDTC does not equal the latest value of EX.EXSTDTC or EX.EXENDTC,Raise an error when EX records are present for subject but RFXENDTC does not equal the latest value of EX.EXSTDTC or EX.EXENDTC,"SDTMIG, TIG","3.4, 3.3, 3.2, 1.0","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""DM""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000185,"CG0123, TIG0380",Length of ACTARMCD is greater than 20 characters,Trigger error if length of ACTARMCD is greater than 20 characters,"SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""DM""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000093,"CG0114, TIG0377","Missing value for --DOSU, when --DOSE, --DOSTXT or --DOSTOT is provided",Raise an error when --DOSU = null and (--DOSE ^= null or --DOSTOT ^= null or --DOSTXT ^= null),"SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""INTERVENTIONS""]},""Domains"":{""Include"":[""ALL""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000094,"CG0112, TIG0376",'--DOSTXT value is numeric.,Raise an error if --DOSTXT value is numeric.,"SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""INTERVENTIONS""]},""Domains"":{""Include"":[""ALL""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000222,"CG0416, TIG0571",QLABEL > 40 chars.,Raise an error when QLABEL > 40 chars.,"SDTMIG, TIG","3.4, 3.3, 3.2, 1.0","{""Classes"":{""Include"":[""RELATIONSHIP""]},""Domains"":{""Include"":[""SUPP--""]},""Use_Case"":""INDH, PROD""}",Fully Executable,Published
CORE-000092,"CG0110, CG0111, TIG0374, TIG0375",Both --DOSE and --DOSTXT values are populated,Raise an error when --DOSE ^= null and --DOSTXT ^= null.,"SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""INTERVENTIONS""]},""Domains"":{""Include"":[""ALL""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000004,"CG0101, TIG0366","ECOCCUR indicates dose was not given, but ECDOSE is not blank or has a value less than or equal to 0","When ECOCCUR indicates no dose, then ECDOSE needs to be null or > 0; it cannot be used to indicate a dose wasn't taken.","SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""INTERVENTIONS""]},""Domains"":{""Include"":[""EC""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000168,"CG0034, TIG0315",VISITNUM is not among VISITNUM in SV domain.,If VISITNUM is not null then VISITNUM should be among SV.VISITNUM,"SDTMIG, TIG","3.4, 3.3, 3.2, 1.0","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Exclude"":[""SV""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000347,"CG0071, TIG0340",DSTERM does not equal 'COMPLETED' or the reason for discontinuation when DSCAT = 'DISPOSITION EVENT',Trigger error when DSCAT = 'DISPOSITION EVENT' and DSTERM does not equal 'COMPLETED' or the reason for discontinuation,"SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""DS""]},""Use_Case"":""INDH""}",Not Executable,Draft
CORE-000018,"CG0086, TIG0351","'--OCCUR is blank when --PRESP is equal to ""Y"" and --STAT is not provided.","Raise an error when --PRESP is equal to ""Y"", --STAT is blank, --OCCUR is present in dataset and --OCCUR is blank","SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""EVENTS"",""INTERVENTIONS""]},""Domains"":{""Exclude"":[""AE"",""DS"",""DV"",""EX""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000260,"CG0085, TIG0350",'--PRESP does not equal 'Y' or is not empty.,Raise an error when --PRESP does not equal 'Y' or is not empty.,"SDTMIG, TIG","3.4, 3.3, 3.2, 1.0","{""Classes"":{""Include"":[""EVENTS"",""INTERVENTIONS""]},""Domains"":{""Exclude"":[""DS"",""DV"",""EX""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000236,"CG0079, TIG0345",MHSTDTC ^= null and MHSTDTC is on or after the DM.RFSTDTC. The medical history dataset should include the subject's prior history at the start of the trial.,Raise an issue if MHSTDTC has a non-empty date that later than DM.RFSTDTC,"SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""MH""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000250,"CG0078, TIG0344",MHENDTC ^= null and MHENDTC is on or after the DM.RFSTDTC. The medical history dataset should include the subject's prior history at the start of the trial.,Raise an issue if MHENDTC has a non-empty date that is on or after DM.RFSTDTC,"SDTMIG, TIG","3.4, 3.3, 3.2, 1.0","{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""MH""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000033,"CG0065, TIG0337","DSDECOD is not equal to ""COMPLETED"" when DSTERM equals ""COMPLETED"".","Raise an error when DSTERM = ""COMPLETED"" and DSDECOD not equal to ""COMPLETED"".","SDTMIG, TIG","3.4, 3.3, 3.2, 1.0","{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""DS""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000266,"CG0042, TIG0321","If AESER = ""N"" then none of the seriousness criteria (AESCAN, AESCONG, AESDISAB, AESDTH, AESHOSP, AESLIFE, AESOD, AESMIE) could be equal to ""Y"".","Select record where AESCAN and AESCONG and AESDISAB and AESDTH and AESHOSP and AESLIFE and AESOD and AESMIE ^= ""Y"" However, AESER ^= ""N""","SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""AE""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000022,"CG0041, TIG0320","At least one of the Seriousness criteria (AESCAN, AESCONG, AESDISAB, AESDTH, AESHOSP, AESLIFE, AESOD or AESMIE)  = 'Y', but AESER = 'N' or empty.","Raise an error when AESCAN, AESCONG, AESDISAB, AESDTH, AESHOSP, AESLIFE, AESOD or AESMIE = 'Y' and AESER = 'N' or is empty.","SDTMIG, TIG","3.4, 3.3, 3.2, 1.0","{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""AE""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000270,"CG0033, TIG0314","For a planned visit (SVPRESP = 'Y'), non-missing VISITNUM value must be among those present in TV.VISITNUM. in TV.VISITNUM","Verify when VISITNUM is not null in any given domain and VISITNUM is planned (SVPRESP = 'Y'), then VISIT should be among TV.VISITNUM.","SDTMIG, TIG","3.4, 3.3, 3.2, 1.0","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Exclude"":[""TV""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000269,"CG0031, TIG0312","For a planned visit (SVPRESP = 'Y'), non-missing VISIT value must be among those present in TV.VISIT.","Verify when VISIT is not null in any given domain and VISIT is planned (SVPRESP = 'Y'), then VISIT should be among TV.VISIT.","SDTMIG, TIG","3.4, 3.3, 3.2, 1.0","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Exclude"":[""TV""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000598,"CG0413, TIG0568, SEND1, TIG0037",Dataset name does not begin with DOMAIN value,The dataset name must begin with the DOMAIN value.,"SDTMIG, TIG, SENDIG, SENDIG-DART, SENDIG-GENETOX","3.4, 3.2, 3.3, 1.0, 3.0, 3.1, 3.1.1, 1.1, 1.2","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Exclude"":[""SUPP--"",""RELREC"",""RELREF"",""POOLDEF""]},""Use_Case"":""INDH, PROD, NONCLIN""}",Fully Executable,Published
CORE-000271,"CG0009, TIG0294",EPOCH is not in TA.EPOCH,Raise an error when EPOCH is not in TA.EPOCH,"SDTMIG, TIG","3.4, 3.3, 3.2, 1.0","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]},""Use_Case"":""INDH""}",Fully Executable,Published
CORE-000351,"CG0151, TIG0392, SEND37, TIG0255",USUBJID is not unique within study,USUBJID must be unique across all studies,"SDTMIG, TIG, SENDIG, SENDIG-DART, SENDIG-GENETOX","3.4, 3.2, 3.3, 1.0, 3.0, 3.1, 3.1.1, 1.1, 1.2","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""DM""]},""Use_Case"":""NONCLIN, INDH""}",Partially Executable,Published
CORE-000049,"CG0507, CG0622, TIG0602, TIG0663",'--USCHFL is present.,Raise an error when --USCHFL is present.,"SDTMIG, TIG","3.4, 3.3, 1.0","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]},""Use_Case"":""INDH, PROD""}",Fully Executable,Published
CORE-000245,"CG0510, TIG0605, CG0635, TIG0676",'--NOMDY is present.,Raise an error when --NOMDY is present.,"SDTMIG, TIG","3.4, 3.3, 1.0","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]},""Use_Case"":""INDH, PROD""}",Fully Executable,Published
CORE-000246,"CG0511, TIG0606, CG0636, TIG0677",'--NOMLBL is present.,Raise an error when --NOMLBL is present.,"SDTMIG, TIG","3.4, 3.3, 1.0","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]},""Use_Case"":""INDH, PROD""}",Fully Executable,Published
CORE-000088,"CG0149, SEND25, TIG0169, TIG0390",SETCD value length is greater than 8,Verify that the length of value in SETCD variable is <= 8,"SDTMIG, SENDIG, SENDIG-DART, SENDIG-GENETOX, TIG","3.4, 3.2, 3.3, 3.0, 3.1, 3.1.1, 1.1, 1.2, 1.0","{""Classes"":{""Include"":[""SPECIAL PURPOSE"",""TRIAL DESIGN""]},""Domains"":{""Include"":[""DM"",""TX""]},""Use_Case"":""INDH, NONCLIN""}",Fully Executable,Published
CORE-000172,"CG0409, SEND249.1, TIG0168, TIG0565",STUDYID is not equal to DM.STUDYID,Raise an error when STUDYID is not equal to DM.STUDYID. The STUDYID in all domains must be the same in all records across the study.,"SDTMIG, SENDIG, SENDIG-DART, SENDIG-GENETOX, TIG","3.4, 3.3, 3.2, 3.1, 3.1.1, 1.1, 1.2, 1.0","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]},""Use_Case"":""INDH, NONCLIN""}",Fully Executable,Published
CORE-000154,"CG0268, SEND246, TIG0167, TIG0470",TSSEQ is not unique within TSPARMCD,TSSEQ must be unique within TSPARMCD,"SDTMIG, SENDIG, SENDIG-DART, SENDIG-GENETOX, TIG","3.4, 3.2, 3.3, 3.0, 3.1, 3.1.1, 1.1, 1.2, 1.0","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TS""]},""Use_Case"":""INDH, NONCLIN""}",Fully Executable,Published
CORE-000147,"CG0257, SEND26, TIG0178, TIG0461",Length of TSPARMCD is greater than 8,Trigger error when length of TSPARMCD is greater than 8,"SDTMIG, SENDIG, SENDIG-DART, SENDIG-GENETOX, TIG","3.4, 3.2, 3.3, 3.0, 3.1, 3.1.1, 1.1, 1.2, 1.0","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TS""]},""Use_Case"":""INDH, NONCLIN""}",Fully Executable,Published
CORE-000057,"CG0509, CG0630, TIG0604, TIG0671",FETUSID is present.,FETUSID must not be present in SDTM domains.,"SDTMIG, TIG","3.4, 3.3, 1.0","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]},""Use_Case"":""INDH, PROD""}",Fully Executable,Published
CORE-000247,"CG0552, TIG0640, CG0626, TIG0667",'--RESLOC is present.,Raise an error when --RESLOC is present.,"SDTMIG, TIG","3.4, 3.3, 1.0","{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""ALL""]},""Use_Case"":""INDH, PROD""}",Fully Executable,Published
CORE-000052,"CG0625, TIG0666",'--IMPLBL is present.,Raise an error when --IMPLBL is present.,"SDTMIG, TIG","3.4, 1.0","{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""ALL""]},""Use_Case"":""INDH, PROD""}",Fully Executable,Published
CORE-000256,"CG0210, TIG0429, SEND125.1, TIG0062","Missing value for SEUPDES, when ETCD='UNPLAN'","Raise an error when ETCD = 'UNPLAN', SEUPDES = null","SDTMIG, TIG, SENDIG, SENDIG-DART, SENDIG-GENETOX","3.4, 3.2, 3.3, 1.0, 3.0, 3.1, 3.1.1, 1.1, 1.2","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""SE""]},""Use_Case"":""INDH, NONCLIN""}",Fully Executable,Published
CORE-000021,"CG0397, TIG0559",'--STRESC should not be blank when either --ORRES is provided or --DRVFL = 'Y' .,Raise an error when the value for --STRESC is null.,"SDTMIG, TIG","3.4, 3.2, 3.3, 1.0","{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""ALL""]},""Use_Case"":""INDH, PROD""}",Fully Executable,Published
CORE-000656,FB2502,Values between ARM and ACTARM are not matching,Values in ARM and ACTARM should match,SDTMIG,"3.2, 3.3, 3.4","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""DM""]}}",Fully Executable,Published
CORE-000655,FB2501,Values between ARMCD and ACTARMCD are not matching,Values in ARMCD and ACTARMCD should match,SDTMIG,"3.2, 3.3, 3.4","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""DM""]}}",Fully Executable,Published
CORE-000398,"CG0303, SEND276",The label of the variable does not correspond to the label in the IG,Raise an error when the variable label for an IG-variable does not correspond to the variable label in the Implementation Guide.,"SDTMIG, SENDIG, SENDIG-DART, SENDIG-GENETOX","3.2, 3.0, 3.1, 3.1.1, 1.1, 1.2, 1.0","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]}}",Fully Executable,Published
CORE-000535,"CG0662, CG0620, SEND130.1, SEND130, TIG0066, TIG0661",'--SEQ is not chronological (based on --STDTC) within USUBJID,Trigger error when the order of --SEQ is not chronological (based on --STDTC) within USUBJID,"SDTMIG, SENDIG, SENDIG-DART, SENDIG-GENETOX, TIG","3.2, 3.3, 3.4, 3.1, 3.0, 3.1.1, 1.1, 1.2, 1.0","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""SM"",""SE""]},""Use_Case"":""NONCLIN, INDH""}",Fully Executable,Published
CORE-000643,FB2601,"BLFL is set to ""Y"", but no value for STRESC is provided",Records with a baseline flag (--BLFL) have a non missing value in character standard result variable (--STRESC),"SDTMIG, SENDIG, SENDIG-GENETOX, SENDIG-DART, SENDIG-AR","3.2, 3.3, 3.4, 3.0, 3.1, 3.1.1, 1.0, 1.1, 1.2","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]}}",Fully Executable,Published
CORE-000029,"CG0661, TIG0697","'--TPTNUM exists in a dataset, but --TPT does not exist. When time points are represented in SDTMIG domains, both --TPT and --TPTNUM must be used.",Raise an error when --TPTNUM exists in a dataset and --TPT does not exist.,"SDTMIG, TIG","3.4, 1.0","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]},""Use_Case"":""INDH, PROD""}",Fully Executable,Published
CORE-000044,"CG0646, TIG0686",SJ dataset is present.,Raise an error when SJ dataset is present.,"SDTMIG, TIG","3.4, 1.0","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""SJ""]},""Use_Case"":""INDH, PROD""}",Fully Executable,Published
CORE-000067,"CG0640, TIG0681",'--DETECT is present.,Raise an error when --DETECT is present.,"SDTMIG, TIG","3.4, 1.0","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]},""Use_Case"":""INDH, PROD""}",Fully Executable,Published
CORE-000066,"CG0639, TIG0680",'--RPENDY is present.,Raise an error when --RPENDY is present.,"SDTMIG, TIG","3.4, 1.0","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]},""Use_Case"":""INDH, PROD""}",Fully Executable,Published
CORE-000061,"CG0634, TIG0675",RPPLENDY is present.,Raise an error when RPPLENDY is present.,"SDTMIG, TIG","3.4, 1.0","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]},""Use_Case"":""INDH, PROD""}",Fully Executable,Published
